Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Alonzo, D; Popescu, M; Ioannides, PZ",,,,"Alonzo, Dana; Popescu, Marciana; Ioannides, Pinar Zubaroglu",,,"Mental health impact of the Covid-19 pandemic on parents in high-risk, low income communities",INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY,,,,,,,,,,,,"Background: COVID-19 has spread across the globe, resulting in significant changes in virtually every aspect of life. Mitigation efforts, like shelter-in-place orders, have taken a particular toll on parents who have had to navigate disruptions in work and/or school schedules. Research from high-income countries demonstrates increased parental anxiety, stress, depression, and burnout resulting from the pandemic. It is unclear if these outcomes are the same for parents in high-risk communities in low-income countries where pre-pandemic conditions were deleterious. This study addresses this gap and examines the mental health impact of the pandemic on parents in high-risk communities in Guatemala. Methods: A total of 330 individuals from 11 districts in Guatemala participated in the study and were assessed for sociodemographic characteristics and mental health impairment. Chi-squares were conducted for bivariate analysis. Multivariate analysis was conducted using binary logistic regression. Results: Bivariate analysis revealed differences between groups on burnout, with parents more often reporting feelings of burnout than nonparents (p < .001). Binary regression demonstrated that non-parents were 70% less likely to endorse feelings of stress as compared to parents (OR = .285; p = .014). Conclusion: Our findings underscore the importance of identifying the unique mental health impact of the COVID 19 pandemic on parents in high-risk communities. In high-risk communities, parental stress is a pressing problem that, if unaddressed, has the potential to result in even greater psychological distress and child maltreatment. Training community healthcare providers to assess and address parental stress can lead to increased community capacity and the development of a community-based network to serve as a first line of support for parents and their children.",,,,,"Popescu, Marciana/ABD-8283-2020","Popescu, Marciana/0000-0002-2291-1759",,,,,,,,,,,,,0020-7640,1741-2854,,,,MAY,2022,68,3,,,,,575,581,2.0764E+13,10.1177/0020764021991896,http://dx.doi.org/10.1177/0020764021991896,,JAN 2021,,,,,,33517821,,,,,WOS:000627080300001,View Full Record in Web of Science
J,,,,,,,Amer Soc Reprod Med,"Patient Management and Clinical Recommendations During the Coronavirus (COVID-19) Pandemic (as of March 17, 2020)",OBSTETRICAL & GYNECOLOGICAL SURVEY,,,,,,,,,,,,"Current models estimate the SARS-CoV-2 virus (coronavirus) will infect approximately 96 million US citizens in the coming months and may exceed the healthcare systems capacity. The rapid spread of the COVID-19 (coronavirus disease 2019) pandemic has led public health officials to recommend primary containment and mitigation approaches including increased hygiene, resource optimization, and social distancing. National guidelines have to this point only indirectly mentioned the pandemic's impact on reproductive medicine. The American Society for Reproductive Medicine (ASRM) guidelines detailed here aim to consolidate and distribute current scientific knowledge of COVID-19's impact on infertility and its treatment to healthcare providers and the patients they care for. The ASRM suggests suspension of all nonurgent care including fertility treatment, elective surgeries, and nonurgent diagnostic procedures. The recommendations issued here cover 5 domains as follows: (1) riskmitigation and social distancing, (2) patient travel, (3) practice management, (4) management of embryology and andrology laboratories, and (5) psychological health and well-being of staff and patients. Public health strategies are critical to flatten the curve of viral dissemination. The guidelines here indicate adherence to Centers for Disease Control and Prevention recommendations spanning all medical specialties and suggest increased emphasis on minimizing necessary exposure between staff and patients through telehealth, cross-training to increase preparation for staff absences, and optimization of personal protective equipment use and supply. Nonessential patient travel should be avoided including travel for nonurgent in vitro fertilization (IVF), egg donation, or gestational surrogacy. The ASRM recommends suspension of new treatment cycles and nonurgent gamete cryopreservation. Care should be continued in all urgent cases; however, age and diminished ovarian reserve do not independently meet the definition of urgent care. Given the uncertainty on pregnancy, the fetus, and child well-being, cessation of all fresh and frozen embryo transfers should be considered. Oocyte donation cycles where the donor has already initiated ovarian stimulation may continue, as should care for all patients who are currently in cycle. Treatment should be limited to a single cycle, and those who were planning to proceed with oocyte retrieval should proceed with cryopreservation of embryos for deferred transfer. Patients with active COVID-19 should not undergo any fertility treatment unless urgent fertility preservation is required. The ASRMalso suggests sensitivity to the impact of this threat and how it manifests in both healthcare providers and patients. Increased emphasis on psychological and emotion support for both patients and staff through appropriate referrals and telemental health is recommended. This guidance includes the following key recommendations: (1) suspend initiation of new treatment cycles and nonurgent gamete cryopreservation, (2) consider cancellation of all embryo transfers whether fresh or frozen, (3) continue care for patients who are in cycle or require urgent stimulation and cryopreservation, (4) suspend elective surgeries and nonurgent diagnostic procedures, and (5) minimize in-person interactions and increase utilization of telehealth.",,,,,,,,,,,,,,,,,,,0029-7828,1533-9866,,,,JUN,2020,75,6,,,,,356,357,,,,,,,,,,,,,,,,WOS:000562488700017,View Full Record in Web of Science
J,"Van Winkle, LJ; Schwartz, BD; Horst, A; Fisher, JA; Michels, N; Thornock, BO",,,,"Van Winkle, Lon J.; Schwartz, Brian D.; Horst, Alexis; Fisher, Jensen A.; Michels, Nicole; Thornock, Bradley O.",,,Impact of a Pandemic and Remote Learning on Team Development and Elements of Compassion in Prospective Medical Students Taking a Medical Humanities Course,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,,,,,,,,,,,,"Introduction: We reported previously that when teams of students reflect on readings about communication, unconscious bias, and service-learning, their critical reflection, implicit bias mitigation, empathy, and compassionate behavior all increase. However, would these gains occur when intimate classroom settings, in-person team meetings, and direct interactions with people served were lost owing to the COVID-19 pandemic and remote learning? Methods: Before an online Medical Humanities course began in August 2020 and following the course in December 2020, 61 prospective medical students (54.1% female) completed reliable surveys of their reflective capacity (RC) and cognitive empathy (compassion). Students also completed surveys about their implicit biases and team community service in December 2020. Results: Both RC and empathy scores increased in students after they reflected on difficulties in communication, unconscious biases, and team service-learning experiences in the course. In written reflections, they reported how their compassionate behavior also grew owing to bias mitigation. Most students concurred that unconscious bias might affect some of (their) clinical decisions or behaviors as a healthcare professional and vowed to remain aware of these biases in clinical settings. Conclusions: Compared to previous years, the pandemic and remote learning had minimal effects on the benefits of our Medical Humanities course.",,,,,"Fisher, Jensen/GXF-4871-2022","Fisher, Jensen/0009-0001-2130-886X; Van Winkle, Lon/0000-0002-2223-0419",,,,,,,,,,,,,,1660-4601,,,,MAY,2021,18,9,,,,,,,4856,10.3390/ijerph18094856,http://dx.doi.org/10.3390/ijerph18094856,,,,,,,,34063219,,,,,WOS:000650237100001,View Full Record in Web of Science
J,"MacCannell, T; Batson, J; Bonin, B; Astha, KC; Quenelle, R; Strong, B; Lin, W; Rudman, SL; Dynerman, D; Ayscue, P; Han, G; Kistler, A; Villarino, ME",,,,"MacCannell, Tara; Batson, Joshua; Bonin, Brandon; Astha, K. C.; Quenelle, Rebecca; Strong, Betsy; Lin, Wen; Rudman, Sarah L.; Dynerman, David; Ayscue, Patrick; Han, George; Kistler, Amy; Villarino, Margarita Elsa",,Chan Zuckerberg Biohub COVIDTracke; Santa Clara Cty Public Hlth Dept,"Genomic Epidemiology and Transmission Dynamics of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) in Congregate Healthcare Facilities in Santa Clara County, California",CLINICAL INFECTIOUS DISEASES,,,,,,,,,,,,"Background Outbreaks of SARS-CoV-2 in long-term care facilities (LTCFs) cause significant morbidity and mortality. Mapping viral transmission within and between facilities by combining genomic sequencing with epidemiologic investigations enables targeting infection-control interventions. Methods We conducted weekly surveillance of residents and staff in LTCFs in Santa Clara County, California, with >= 1 confirmed COVID-19 case between March and July 2020. Positive samples were referred for whole-genome sequencing. Epidemiological investigations and phylogenetic analyses of the largest outbreaks (>30 cases) were carried out in 6 LTCFs (Facilities A through F). Results Among the 61 LTCFs in the county, 41 had >= 1 confirmed case during the study period, triggering weekly SARS-CoV-2 testing. The 6 largest outbreaks accounted for 60% of cases and 90% of deaths in LTCFs, although the bed capacity of these facilities represents only 11% of the LTCF beds in the county. Phylogenetic analysis of 196 whole-genome sequences recovered from those facilities showed that each outbreak was monophyletic, with staff and residents sharing a common viral lineage. Outbreak investigations revealed that infected staff members often worked at multiple facilities, and in 1 instance, a staff member infected while working in 1 facility was the likely index case in another. Conclusions We detected a pattern of rapid and sustained transmission after a single introduction of SARS-CoV-2 in 6 large LTCF outbreaks, with staff playing a key role in transmission within and between facilities. Infection control, testing, and occupational policies to reduce exposure and transmission risk for staff are essential components to keeping facility residents safe. Genomic sequences from 196 staff and residents of LTCFs in Santa Clara County, California, characterized transmission of SARS-CoV-2 in congregate settings. Timely pairing of epidemiologic and clinical data with genomic sequencing is an important tool to refine SARS-CoV-2 mitigation strategies.",,,,,"; Vanaerschot, Manu/B-6812-2013","McGeever, Aaron/0000-0003-1596-207X; Detweiler, Angela/0000-0001-7026-5467; Vanaerschot, Manu/0000-0002-9141-2347",,,,,,,,,,,,,1058-4838,1537-6591,,,,MAR 9,2022,74,5,,,,,829,835,,10.1093/cid/ciab553,http://dx.doi.org/10.1093/cid/ciab553,,AUG 2021,,,,,,34328176,,,,,WOS:000756463500001,View Full Record in Web of Science
J,"Bohn, MK; Loh, TP; Wang, CB; Mueller, R; Koch, D; Sethi, S; Rawlinson, WD; Clementi, M; Erasmus, R; Leportier, M; Grimmler, M; Yuen, KY; Mancini, N; Kwon, GC; Menezes, ME; Patru, MM; Gramegna, M; Singh, K; Najjar, O; Ferrari, M; Horvath, AR; Lippi, G; Adeli, K",,,,"Bohn, Mary Kathryn; Loh, Tze Ping; Wang, Cheng-Bin; Mueller, Robert; Koch, David; Sethi, Sunil; Rawlinson, William D.; Clementi, Massimo; Erasmus, Rajiv; Leportier, Marc; Grimmler, Matthias; Yuen, K. Y.; Mancini, Nicasio; Kwon, Gye Cheol; Menezes, Maria Elizabeth; Patru, Maria-Magdalena; Gramegna, Maurizio; Singh, Krishna; Najjar, Osama; Ferrari, Maurizio; Horvath, Andrea R.; Lippi, Giuseppe; Adeli, Khosrow",,IFCC Taskforce COVID-19,IFCC Interim Guidelines on Serological Testing of Antibodies against SARS-CoV-2,CLINICAL CHEMISTRY AND LABORATORY MEDICINE,,,,,,,,,,,,"Serological testing for the detection of antibodies against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is emerging as an important component of the clinical management of patients with coronavirus disease 2019 (COVID-19) as well as the epidemiological assessment of SARS-CoV-2 exposure worldwide. In addition to molecular testing for the detection of SARS-CoV-2 infection, clinical laboratories have also needed to increase testing capacity to include serological evaluation of patients with suspected or known COVID-19. While regulatory approved serological immunoassays are now widely available from diagnostic manufacturers globally, there is significant debate regarding the clinical utility of these tests, as well as their clinical and analytical performance requirements prior to application. This document by the International Federation for Clinical Chemistry and Laboratory Medicine (IFCC) Taskforce on COVID-19 provides interim guidance on: (A) clinical indications and target populations, (B) assay selection, (C) assay evaluation, and (D) test interpretation and limitations for serological testing of antibodies against SARS-CoV-2 infection. These evidence-based recommendations will provide practical guidance to clinical laboratories in the selection, verification, and implementation of serological assays and are of the utmost importance as we expand our pandemic response from initial case tracing and containment to mitigation strategies to minimize resurgence and further morbidity and mortality.",,,,,"Menezes, Maria Elizabeth/ABC-6039-2021; Menezes, Maria Elizabeth/B-4105-2011; Lippi, Giuseppe/X-7198-2018","Menezes, Maria Elizabeth/0000-0003-3573-3346; Menezes, Maria Elizabeth/0000-0003-3573-3346; Lippi, Giuseppe/0000-0001-9523-9054; Horvath, Andrea/0000-0002-7474-3240; Grimmler, Matthias/0000-0003-2860-3391; Adeli, Khosrow/0000-0002-5839-5709; Loh, Tze Ping/0000-0002-4272-0001",,,,,,,,,,,,,1434-6621,1437-4331,,,,DEC,2020,58,12,,,,,2001,2008,,10.1515/cclm-2020-1413,http://dx.doi.org/10.1515/cclm-2020-1413,,,,,,,,33027043,,,,,WOS:000589393000011,View Full Record in Web of Science
J,"Banerjee, A; Katsoulis, M; Lai, AG; Pasea, L; Treibel, TA; Manisty, C; Denaxas, S; Quarta, G; Hemingway, H; Cavalcante, JL; Noursadeghi, M; Moon, JC",,,,"Banerjee, Amitava; Katsoulis, Michail; Lai, Alvina G.; Pasea, Laura; Treibel, Thomas A.; Manisty, Charlotte; Denaxas, Spiros; Quarta, Giovanni; Hemingway, Harry; Cavalcante, Joao L.; Noursadeghi, Mahdad; Moon, James C.",,,Clinical academic research in the time of Corona: A simulation study in England and a call for action,PLOS ONE,,,,,,,,,,,,"Objectives We aimed to model the impact of coronavirus (COVID-19) on the clinical academic response in England, and to provide recommendations for COVID-related research. Design A stochastic model to determine clinical academic capacity in England, incorporating the following key factors which affect the ability to conduct research in the COVID-19 climate: (i) infection growth rate and population infection rate (from UK COVID-19 statistics and WHO); (ii) strain on the healthcare system (from published model); and (iii) availability of clinical academic staff with appropriate skillsets affected by frontline clinical activity and sickness (from UK statistics). Setting Clinical academics in primary and secondary care in England. Participants Equivalent of 3200 full-time clinical academics in England. Interventions Four policy approaches to COVID-19 with differing population infection rates: Italy model (6%), mitigation (10%), relaxed mitigation (40%) and do-nothing (80%) scenarios. Low and high strain on the health system (no clinical academics able to do research at 10% and 5% infection rate, respectively. Main outcome measures Number of full-time clinical academics available to conduct clinical research during the pandemic in England. Results In the Italy model, mitigation, relaxed mitigation and do-nothing scenarios, from 5 March 2020 the duration (days) and peak infection rates (%) are 95(2.4%), 115(2.5%), 240(5.3%) and 240(16.7%) respectively. Near complete attrition of academia (87% reduction, <400 clinical academics) occurs 35 days after pandemic start for 11, 34, 62, 76 days respectively-with no clinical academics at all for 37 days in the do-nothing scenario. Restoration of normal academic workforce (80% of normal capacity) takes 11, 12, 30 and 26 weeks respectively. Conclusions Pandemic COVID-19 crushes the science needed at system level. National policies mitigate, but the academic community needs to adapt. We highlight six key strategies: radical prioritisation (eg 3-4 research ideas per institution), deep resourcing, non-standard leadership (repurposing of key non-frontline teams), rationalisation (profoundly simple approaches), careful site selection (eg protected sites with large academic backup) and complete suspension of academic competition with collaborative approaches.",,,,,"Manisty, Charlotte/AAN-3723-2021; Hemingway, Harry/C-1219-2009; Treibel, Thomas/ABA-3947-2020; Moon, James/AAA-9905-2020; Lai, Alvina/T-6851-2019; Banerjee, Amitava/D-4381-2014","Manisty, Charlotte/0000-0003-0245-7090; Hemingway, Harry/0000-0003-2279-0624; Treibel, Thomas/0000-0003-1560-7414; Moon, James/0000-0001-8071-1491; Katsoulis, Michail/0000-0002-1756-9530; Lai, Alvina/0000-0001-8960-8095; Denaxas, Spiros/0000-0001-9612-7791; Banerjee, Amitava/0000-0001-8741-3411; Noursadeghi, Mahdad/0000-0002-4774-0853",,,,,,,,,,,,,1932-6203,,,,,AUG 13,2020,15,8,,,,,,,e0237298,10.1371/journal.pone.0237298,http://dx.doi.org/10.1371/journal.pone.0237298,,,,,,,,32790708,,,,,WOS:000562668300127,View Full Record in Web of Science
J,"Yan, XW; Barbero, F; Wunderlich, R",,,,"Yan, Xiaowei; Barbero, Francesco; Wunderlich, Robert",,,Preparing for Pandemics,ANASTHESIOLOGIE INTENSIVMEDIZIN NOTFALLMEDIZIN SCHMERZTHERAPIE,,,,,,,,,,,,"The current COVID-19 pandemic has contributed to millions of deaths globally and it is estimated that the hit to the global economy could reach more than twelve trillion US-dollars. Disease outbreaks have often pushed weak health systems to a breaking point, as witnessed during cholera, Ebola and Zika virus upsurges. The preparation of a plan involves the analysis of a scenario divided into the disaster cycle's four phases: preparation, response, recovery, and mitigation. Several levels of planning are recognised according to the goals to be reached: strategic plans are directed to define the organisational context and overall aims, operational plans with putting the strategy into place, tactical plans explain how resources will be allocated and managed, as well as provide essential instructions to the responders. The hospital surge capacity relies on the reorganisation of resources according to four categories: system, staff, stuff (supplies), and space. Each of these components needs to be analysed, implemented, and tested during the preparation phase to reduce the occurrence of a critical overrun of the response capabilities, as this will trigger the recourse of contingency plans. The response to pandemics must be associated with public health and social measures, as well as with initiatives to support the psycho-physical health of healthcare workers.",,,,,,,,,,,,,,,,,,,0939-2661,1439-1074,,,,JUN,2023,58,6,,,,,348,361,,10.1055/a-1972-1623,http://dx.doi.org/10.1055/a-1972-1623,,,,,,,,37385241,,,,,WOS:001021741900006,View Full Record in Web of Science
J,"Melotti, R; Scaggiante, F; Falciani, M; Weichenberger, CX; Foco, L; Lombardo, S; De Grandi, A; von Laer, D; Mahlknecht, A; Pramstaller, PP; Pagani, E; Meier, H; Gaertner, T; Troi, C; Mascalzoni, D; Pattaro, C; Mian, M",,,,"Melotti, Roberto; Scaggiante, Federica; Falciani, Michela; Weichenberger, Christian X.; Foco, Luisa; Lombardo, Stefano; De Grandi, Alessandro; von Laer, Dorothee; Mahlknecht, Angelika; Pramstaller, Peter P.; Pagani, Elisabetta; Meier, Horand; Gaertner, Timon; Troi, Christina; Mascalzoni, Deborah; Pattaro, Cristian; Mian, Michael",,,Prevalence and determinants of serum antibodies to SARS-CoV-2 in the general population of the Gardena valley,EPIDEMIOLOGY AND INFECTION,,,,,,,,,,,,"Estimating the spread of SARS-CoV-2 infection in communities is critical. We surveyed 2244 stratified random sample community members of the Gardena valley, a winter touristic area, amidst the first expansion phase of the COVID-19 pandemic in Europe. We measured agreement between Diasorin and Abbott serum bioassay outputs and the Abbott optimal discriminant threshold of serum neutralisation titres with recursive receiver operating characteristic curve. We analytically adjusted serum antibody tests for unbiased seroprevalence estimate and analysed the determinants of infection with non-response weighted multiple logistic regression. SARS-CoV-2 seroprevalence was 26.9% (95% CI 25.2-28.6) by June 2020. The bioassays had a modest agreement with each other. At a lower threshold than the manufacturer's recommended level, the Abbott assay reflected greater discrimination of serum neutralisation capacity. Seropositivity was associated with place and economic activity, not with sex or age. Symptoms like fever and weakness were age-dependent. SARS-CoV-2 mitigation strategies should account for context in high prevalence areas.",,,,,"Pramstaller, Peter P/C-2357-2008","Pattaro, Cristian/0000-0002-4119-0109; Mascalzoni, Deborah/0000-0003-4156-1464; MELOTTI, Roberto/0000-0003-4115-317X; Pramstaller, Peter P/0000-0002-9831-8302; Foco, Luisa/0000-0002-6694-3322; Weichenberger, Christian X./0000-0002-2176-0274",,,,,,,,,,,,,0950-2688,1469-4409,,,,AUG 3,2021,149,,,,,,,,e194,10.1017/S0950268821001886,http://dx.doi.org/10.1017/S0950268821001886,,,,,,,,34645534,,,,,WOS:000686707700001,View Full Record in Web of Science
J,"Sherby, MR; Walsh, TJ; Lai, AM; Neidich, JA; Balls-Berry, JE; Morris, SM; Head, R; Prener, CG; Newland, JG; Gurnett, CA",,,,"Sherby, Michael R.; Walsh, Tyler J.; Lai, Albert M.; Neidich, Julie A.; Balls-Berry, Joyce E.; Morris, Stephanie M.; Head, Richard; Prener, Christopher G.; Newland, Jason G.; Gurnett, Christina A.",,COMPASS-T Study Grp,SARS-CoV-2 screening testing in schools for children with intellectual and developmental disabilities,JOURNAL OF NEURODEVELOPMENTAL DISORDERS,,,,,,,,,,,,"Background: Transmission of SARS-CoV-2 in schools primarily for typically developing children is rare. However, less is known about transmission in schools for children with intellectual and developmental disabilities (IDD), who are often unable to mask or maintain social distancing. The objectives of this study were to determine SARS-CoV-2 positivity and in-school transmission rates using weekly screening tests for school staff and students and describe the concurrent deployment of mitigation strategies in six schools for children with IDD. Methods: From November 23, 2020, to May, 28, 2021, weekly voluntary screening for SARS-CoV-2 with a high sensitivity molecular-based saliva test was offered to school staff and students. Weekly positivity rates were determined and compared to local healthcare system and undergraduate student screening data. School-based transmission was assessed among participants quarantined for in-school exposure. School administrators completed a standardized survey to assess school mitigation strategies. Results: A total of 59 students and 416 staff participated. An average of 304 school staff and students were tested per week. Of 7289 tests performed, 21 (0.29%) new SARS-CoV-2 positive cases were identified. The highest weekly positivity rate was 1.2% (n = 4) across all schools, which was less than community positivity rates. Two cases of in-school transmission were identified, each among staff, representing 2% (2/103) of participants quarantined for in-school exposure. Mitigation strategies included higher than expected student mask compliance, reduced room capacity, and phased reopening. Conclusions: During 24 weeks that included the peak of the COVID-19 pandemic in winter 2020-21, we found lower rates of SARS-CoV-2 screening test positivity among staff and students of six schools for children with IDD compared to community rates. In-school transmission of SARS-CoV-2 was low among those quarantined for in-school exposure. However, the impact of the emerging SARS-CoV-2 Delta variant on the effectiveness of these proven mitigation strategies remains unknown.",,,,,,"Gurnett, Christina/0000-0001-9129-315X; Sherby, Michael/0000-0003-1941-2550; Snider, Elsa/0000-0002-3632-5646; Liu, Jingxia/0000-0002-9434-7907; Neidich, Julie/0000-0003-0962-1957",,,,,,,,,,,,,1866-1947,1866-1955,,,,DEC,2021,13,1,,,,,,,31,10.1186/s11689-021-09376-z,http://dx.doi.org/10.1186/s11689-021-09376-z,,,,,,,,34465306,,,,,WOS:000692476100001,View Full Record in Web of Science
J,"Nazmunnahar; Ahmed, I; Islam, MR",,,,"Nazmunnahar, Iftekhar; Ahmed, Iftekhar; Islam, Md. Rabiul",,,Risk evaluation and mitigation strategies for newly detected SARS-CoV-2 Omicron BF.7 subvariant: A brief report,HEALTH SCIENCE REPORTS,,,,,,,,,,,,"Mutations of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) are always going on. The pathogenic characteristics of a virus are influenced by mutations in the viral genome. Therefore, the recently identified Omicron BF.7 subvariant might harm humans. Here we aimed to evaluate the potential risks of this newly detected variant and identify possible mitigation strategies. The frequent mutation associated with SARS-CoV-2 makes it more concerning compared to other viruses. The Omicron variant of SARS-CoV-2 has unique changes in the structural amino acid. Thus, Omicron subvariants are different from other coronavirus variants in terms of viral spread, disease severity, vaccine neutralization capacity, and immunity evade. Moreover, Omicron subvariant BF.7 is an offspring of BA.4 and BA.5. Similar S glycoprotein sequences are present among BF.7, BA.4, and BA.5. There is a change in the R346T gene in the receptor binding site of Omicron BF.7 than other Omicron subvariants. This BF.7 subvariant has created a limitation in current monoclonal antibody therapy. Omicron has mutated since it emerged, and the subvariants are improving in terms of transmission as well as antibody evasion. Therefore, the healthcare authorities should pay attention to the BF.7 subvariant of Omicron. The recent upsurge may create havoc all of a sudden. Scientists and researchers across the world should monitor the nature and mutations of SARS-CoV-2 variants. Also, they should find ways to fight the current circulatory variants and any future mutations.",,,,,"Islam, Rabiul/H-1119-2018; Islam, Rabiul/Q-3277-2019","Islam, Rabiul/0000-0001-6454-4013; Islam, Rabiul/0000-0003-2820-3144",,,,,,,,,,,,,,2398-8835,,,,MAR,2023,6,3,,,,,,,e1127,10.1002/hsr2.1127,http://dx.doi.org/10.1002/hsr2.1127,,,,,,,,36875932,,,,,WOS:000942969400001,View Full Record in Web of Science
J,"Reid, JC; Molloy, A; Strong, G; Kelly, L; O'Grady, H; Cook, D; Archambault, PM; Ball, I; Berney, S; Burns, KEA; D'Aragon, F; Duan, E; English, SW; Lamontagne, F; Pastva, AM; Rochwerg, B; Seely, AJE; Serri, K; Tsang, JLY; Verceles, AC; Reeve, B; Fox-Robichaud, A; Muscedere, J; Herridge, M; Thabane, L; Kho, ME",,,,"Reid, Julie C.; Molloy, Alex; Strong, Geoff; Kelly, Laurel; O'Grady, Heather; Cook, Deborah; Archambault, Patrick M.; Ball, Ian; Berney, Sue; Burns, Karen E. A.; D'Aragon, Frederick; Duan, Erick; English, Shane W.; Lamontagne, Francois; Pastva, Amy M.; Rochwerg, Bram; Seely, Andrew J. E.; Serri, Karim; Tsang, Jennifer L. Y.; Verceles, Avelino C.; Reeve, Brenda; Fox-Robichaud, Alison; Muscedere, John; Herridge, Margaret; Thabane, Lehana; Kho, Michelle E.",,CYCLE Investigators,Research interrupted: applying the CONSERVE 2021 Statement to a randomized trial of rehabilitation during critical illness affected by the COVID-19 pandemic,TRIALS,,,,,,,,,,,,"Rationale The COVID-19 pandemic disrupted non-COVID critical care trials globally as intensive care units (ICUs) prioritized patient care and COVID-specific research. The international randomized controlled trial CYCLE (Critical Care Cycling to Improve Lower Extremity Strength) was forced to halt recruitment at all sites in March 2020, creating immediate challenges. We applied the CONSERVE (CONSORT and SPIRIT Extension for RCTs Revised in Extenuating Circumstance) statement as a framework to report the impact of the pandemic on CYCLE and describe our mitigation approaches. Methods On March 23, 2020, the CYCLE Methods Centre distributed a standardized email to determine the number of patients still in-hospital and those requiring imminent 90-day endpoint assessments. We assessed protocol fidelity by documenting attempts to provide the in-hospital randomized intervention (cycling or routine physiotherapy) and collect the primary outcome (physical function 3-days post-ICU discharge) and 90-day outcomes. We advised sites to prioritize data for the study's primary outcome. We sought feedback on pandemic barriers related to trial procedures. Results Our main Methods Centre mitigation strategies included identifying patients at risk for protocol deviations, communicating early and frequently with sites, developing standardized internal tools focused on high-risk points in the protocol for monitoring patient progress, data entry, and validation, and providing guidance to conduct some research activities remotely. For study sites, our strategies included determining how institutional pandemic research policies applied to CYCLE, communicating with the Methods Centre about capacity to continue any part of the research, and developing contingency plans to ensure the protocol was delivered as intended. From 15 active sites (12 Canada, 2 US, 1 Australia), 5 patients were still receiving the study intervention in ICUs, 6 required primary outcomes, and 17 required 90-day assessments. With these mitigation strategies, we attempted 100% of ICU interventions, 83% of primary outcomes, and 100% of 90-day assessments per our protocol. Conclusions We retained all enrolled patients with minimal missing data using several time-sensitive strategies. Although CONSERVE recommends reporting only major modifications incurred by extenuating circumstances, we suggest that it also provides a helpful framework for reporting mitigation strategies with the goal of improving research transparency and trial management.",,,,,"Rochwerg, Bram/AAE-7606-2020; Pastva, Amy/AFK-5944-2022; Ball, Ian/GRR-4073-2022","Pastva, Amy/0000-0002-0891-745X; Archambault, Patrick M/0000-0002-5090-6439; Lamontagne, Francois/0000-0002-0360-3427; Kho, Michelle/0000-0003-3170-031X",,,,,,,,,,,,,,1745-6215,,,,SEP 2,2022,23,1,,,,,,,735,10.1186/s13063-022-06640-y,http://dx.doi.org/10.1186/s13063-022-06640-y,,,,,,,,36056378,,,,,WOS:000849222400010,View Full Record in Web of Science
